2022-Jan-08,05:40,153.7,-28.7
2022-Jan-08,05:45,152.5,-28.2
2022-Jan-08,05:50,151.3,-27.7
2022-Jan-08,05:55,150.1,-27.2
2022-Jan-08,06:00,148.9,-26.7
2022-Jan-08,06:05,147.8,-26.2
2022-Jan-08,06:10,146.7,-25.6
2022-Jan-08,06:15,145.6,-25.0
2022-Jan-08,06:20,144.5,-24.4
2022-Jan-08,06:25,143.4,-23.8
2022-Jan-08,06:30,142.3,-23.2
2022-Jan-08,06:35,141.3,-22.6
2022-Jan-08,06:40,140.3,-21.9
2022-Jan-08,06:45,139.2,-21.3
2022-Jan-08,06:50,138.2,-20.6
2022-Jan-08,06:55,137.2,-19.9
2022-Jan-08,07:00,136.3,-19.2
2022-Jan-08,07:05,135.3,-18.5
2022-Jan-08,07:10,134.4,-17.7
2022-Jan-08,07:15,133.4,-17.0
2022-Jan-08,07:20,132.5,-16.2
2022-Jan-08,07:25,131.6,-15.5
2022-Jan-08,07:30,130.7,-14.7
2022-Jan-08,07:35,129.9,-13.9
2022-Jan-08,07:40,129.0,-13.1
2022-Jan-08,07:45,128.2,-12.3
2022-Jan-08,07:50,127.3,-11.5
2022-Jan-08,07:55,126.5,-10.7
2022-Jan-08,08:00,125.7,-9.8
2022-Jan-08,08:05,124.9,-9.0
2022-Jan-08,08:10,124.1,-8.1
2022-Jan-08,08:15,123.3,-7.3
2022-Jan-08,08:20,122.5,-6.4
2022-Jan-08,08:25,121.8,-5.5
2022-Jan-08,08:30,121.0,-4.7
2022-Jan-08,08:35,120.3,-3.8
2022-Jan-08,08:40,119.5,-2.9
2022-Jan-08,08:45,118.8,-2.0
2022-Jan-08,08:50,118.1,-1.1
2022-Jan-08,08:55,117.4,-0.2
2022-Jan-08,09:00,116.7,0.8
2022-Jan-08,09:05,116.0,1.7
2022-Jan-08,09:10,115.3,2.6
2022-Jan-08,09:15,114.6,3.6
2022-Jan-08,09:20,113.9,4.5
2022-Jan-08,09:25,113.3,5.4
2022-Jan-08,09:30,112.6,6.4
2022-Jan-08,09:35,111.9,7.3
2022-Jan-08,09:40,111.3,8.3
2022-Jan-08,09:45,110.6,9.3
2022-Jan-08,09:50,110.0,10.2
2022-Jan-08,09:55,109.4,11.2
2022-Jan-08,10:00,108.7,12.2
2022-Jan-08,10:05,108.1,13.2
2022-Jan-08,10:10,107.5,14.1
2022-Jan-08,10:15,106.8,15.1
2022-Jan-08,10:20,106.2,16.1
2022-Jan-08,10:25,105.6,17.1
2022-Jan-08,10:30,105.0,18.1
2022-Jan-08,10:35,104.4,19.1
2022-Jan-08,10:40,103.7,20.1
2022-Jan-08,10:45,103.1,21.1
2022-Jan-08,10:50,102.5,22.1
2022-Jan-08,10:55,101.9,23.1
2022-Jan-08,11:00,101.3,24.1
2022-Jan-08,11:05,100.7,25.1
2022-Jan-08,11:10,100.0,26.2
2022-Jan-08,11:15,99.4,27.2
2022-Jan-08,11:20,98.8,28.2
2022-Jan-08,11:25,98.2,29.2
2022-Jan-08,11:30,57.6,80.2
2022-Jan-08,11:35,96.9,31.3
2022-Jan-08,11:36,26.3,92.3
2022-Jan-08,11:37,95.7,33.3
2022-Jan-08,11:38,125.0,34.3
2022-Jan-08,11:39,94.4,35.4
2022-Jan-08,11:40,23.7,76.4
2022-Jan-08,11:41,93.1,37.4
2022-Jan-08,11:52,93.1,37.4
2022-Jan-08,11:53,23.1,57.4
2022-Jan-08,11:54,123.1,37.4
2022-Jan-08,11:55,200.1,37.4
2022-Jan-08,11:56,93.1,87.4
2022-Jan-08,11:57,13.1,37.4
2022-Jan-08,11:58,93.1,67.4
2022-Jan-08,11:59,93.1,37.4
2022-Jan-08,12:06,92.4,38.5
2022-Jan-08,12:07,91.7,39.5
2022-Jan-08,12:08,91.0,40.5
2022-Jan-08,12:09,90.3,41.6
2022-Jan-08,12:10,89.6,42.6
2022-Jan-08,12:11,88.9,43.6
2022-Jan-08,12:12,88.2,44.6
2022-Jan-08,12:13,87.4,45.7
2022-Jan-08,12:14,86.7,46.7
2022-Jan-08,12:15,25.9,57.7
2022-Jan-08,13:00,85.1,48.8
2022-Jan-08,13:05,84.3,49.8
2022-Jan-08,13:10,83.5,50.8
2022-Jan-08,13:15,82.6,51.8
2022-Jan-08,13:20,81.7,52.9
2022-Jan-08,13:25,80.8,53.9
2022-Jan-08,13:30,79.8,54.9
2022-Jan-08,13:35,78.9,55.9
2022-Jan-08,13:40,77.8,56.9
2022-Jan-08,13:45,76.8,57.9
2022-Jan-08,13:50,75.7,58.9
2022-Jan-08,13:55,74.5,59.9
2022-Jan-08,14:00,73.3,60.9
2022-Jan-08,14:05,72.0,61.9
2022-Jan-08,14:10,70.7,62.9
2022-Jan-08,14:15,69.3,63.9
2022-Jan-08,14:20,67.8,64.8
2022-Jan-08,14:25,66.2,65.8
2022-Jan-08,14:30,64.5,66.7
2022-Jan-08,14:35,62.8,67.6
2022-Jan-08,14:40,60.8,68.5
2022-Jan-08,14:45,58.8,69.4
2022-Jan-08,14:50,56.6,70.3
2022-Jan-08,14:55,54.2,71.2
2022-Jan-08,15:00,51.6,72.0
2022-Jan-08,15:05,48.8,72.8
2022-Jan-08,15:10,45.8,73.5
2022-Jan-08,15:15,42.5,74.2
2022-Jan-08,15:20,39.0,74.9
2022-Jan-08,15:25,35.2,75.5
2022-Jan-08,15:30,31.0,76.1
2022-Jan-08,15:35,26.6,76.6
2022-Jan-08,15:40,21.9,77.0
2022-Jan-08,15:45,16.9,77.4
2022-Jan-08,15:50,11.7,77.6
2022-Jan-08,15:55,6.3,77.8
2022-Jan-08,16:00,0.8,77.8
2022-Jan-08,16:05,355.3,77.8
2022-Jan-08,16:10,349.9,77.7
2022-Jan-08,16:15,344.7,77.5
2022-Jan-08,16:20,339.6,77.1
2022-Jan-08,16:25,334.8,76.7
2022-Jan-08,16:30,330.3,76.3
2022-Jan-08,16:35,326.1,75.7
2022-Jan-08,16:40,322.1,75.1
2022-Jan-08,16:45,318.5,74.4
2022-Jan-08,16:50,315.2,73.7
2022-Jan-08,16:55,312.1,73.0
2022-Jan-08,17:00,309.2,72.2
2022-Jan-08,17:05,306.6,71.4
2022-Jan-08,17:10,304.2,70.6
2022-Jan-08,17:15,301.9,69.7
2022-Jan-08,17:20,299.8,68.8
2022-Jan-08,17:25,297.8,67.9
2022-Jan-08,17:30,296.0,67.0
2022-Jan-08,17:35,294.3,66.0
2022-Jan-08,17:40,292.7,65.1
2022-Jan-08,17:45,291.2,64.1
2022-Jan-08,17:50,289.7,63.2
2022-Jan-08,17:55,288.4,62.2
2022-Jan-08,18:00,287.1,61.2
2022-Jan-08,18:05,285.9,60.2
2022-Jan-08,18:10,284.7,59.2
2022-Jan-08,18:15,283.6,58.2
2022-Jan-08,18:20,282.5,57.2
2022-Jan-08,18:25,281.5,56.2
2022-Jan-08,18:30,280.5,55.2
2022-Jan-08,18:35,279.5,54.2
2022-Jan-08,18:40,278.6,53.2
2022-Jan-08,18:45,277.7,52.1
2022-Jan-08,18:50,276.8,51.1
2022-Jan-08,18:55,276.0,50.1
2022-Jan-08,19:00,275.2,49.1
2022-Jan-08,19:05,274.4,48.0
2022-Jan-08,19:10,273.6,47.0
2022-Jan-08,19:15,272.8,46.0
2022-Jan-08,19:20,272.1,44.9
2022-Jan-08,19:25,271.3,43.9
2022-Jan-08,19:30,270.6,42.9
2022-Jan-08,19:35,269.9,41.8
2022-Jan-08,19:40,269.2,40.8
2022-Jan-08,19:45,268.5,39.8
2022-Jan-08,19:50,267.9,38.8
2022-Jan-08,19:55,267.2,37.7
2022-Jan-08,20:00,266.5,36.7
2022-Jan-08,20:05,265.9,35.7
2022-Jan-08,20:10,265.2,34.6
2022-Jan-08,20:15,264.6,33.6
2022-Jan-08,20:20,263.9,32.6
2022-Jan-08,20:25,263.3,31.5
2022-Jan-08,20:30,262.7,30.5
2022-Jan-08,20:35,262.1,29.5
2022-Jan-08,20:40,261.4,28.5
2022-Jan-08,20:45,260.8,27.5
2022-Jan-08,20:50,260.2,26.4
2022-Jan-08,20:55,259.6,25.4
2022-Jan-08,21:00,259.0,24.4
2022-Jan-08,21:05,258.3,23.4
2022-Jan-08,21:10,257.7,22.4
2022-Jan-08,21:15,257.1,21.4
2022-Jan-08,21:20,256.5,20.4
2022-Jan-08,21:25,255.9,19.4
2022-Jan-08,21:30,255.3,18.4
2022-Jan-08,21:35,254.7,17.4
2022-Jan-08,21:40,254.0,16.4
2022-Jan-08,21:45,253.4,15.4
2022-Jan-08,21:50,252.8,14.4
2022-Jan-08,21:55,252.2,13.4
2022-Jan-08,22:00,251.5,12.4
2022-Jan-08,22:05,250.9,11.5
2022-Jan-08,22:10,250.3,10.5
2022-Jan-08,22:15,249.6,9.5
2022-Jan-08,22:20,249.0,8.6
2022-Jan-08,22:25,248.3,7.6
2022-Jan-08,22:30,247.7,6.6
2022-Jan-08,22:35,247.0,5.7
2022-Jan-08,22:40,246.3,4.7
2022-Jan-08,22:45,245.7,3.8
2022-Jan-08,22:50,245.0,2.9
2022-Jan-08,22:55,244.3,1.9
2022-Jan-08,23:00,243.6,1.0
2022-Jan-08,23:05,242.9,0.1
2022-Jan-08,23:10,242.2,-0.8
2022-Jan-08,23:15,241.5,-1.8
2022-Jan-08,23:20,240.8,-2.7
2022-Jan-08,23:25,240.0,-3.6
2022-Jan-08,23:30,239.3,-4.4
2022-Jan-08,23:35,238.5,-5.3
2022-Jan-08,23:40,237.8,-6.2
2022-Jan-08,23:45,237.0,-7.1
2022-Jan-08,23:50,236.2,-7.9
2022-Jan-08,23:55,235.4,-8.8
2022-Jan-09,00:00,234.6,-9.6
2022-Jan-09,00:05,233.8,-10.5
2022-Jan-09,00:10,233.0,-11.3
2022-Jan-09,00:15,232.2,-12.1
2022-Jan-09,00:20,231.3,-12.9
2022-Jan-09,00:25,230.5,-13.7
2022-Jan-09,00:30,229.6,-14.5
2022-Jan-09,00:35,228.7,-15.3
2022-Jan-09,00:40,227.8,-16.1
2022-Jan-09,00:45,226.9,-16.8
2022-Jan-09,00:50,226.0,-17.6
2022-Jan-09,00:55,225.0,-18.3
2022-Jan-09,01:00,224.1,-19.0
2022-Jan-09,01:05,223.1,-19.8
2022-Jan-09,01:10,222.1,-20.5
2022-Jan-09,01:15,221.1,-21.1
2022-Jan-09,01:20,220.1,-21.8
2022-Jan-09,01:25,219.1,-22.5
2022-Jan-09,01:30,218.1,-23.1
2022-Jan-09,01:35,217.0,-23.7
2022-Jan-09,01:40,215.9,-24.4
2022-Jan-09,01:45,214.8,-25.0
2022-Jan-09,01:50,213.7,-25.5
2022-Jan-09,01:55,212.6,-26.1
2022-Jan-09,02:00,211.5,-26.7
2022-Jan-09,02:05,210.3,-27.2
2022-Jan-09,02:10,209.1,-27.7
2022-Jan-09,02:15,207.9,-28.2
2022-Jan-09,02:20,206.7,-28.7
2022-Jan-09,02:25,205.5,-29.1
2022-Jan-09,02:30,204.3,-29.6
2022-Jan-09,02:35,203.1,-30.0
2022-Jan-09,02:40,201.8,-30.4
2022-Jan-09,02:45,200.5,-30.7
2022-Jan-09,02:50,199.2,-31.1
2022-Jan-09,02:55,197.9,-31.4
2022-Jan-09,03:00,196.6,-31.7
2022-Jan-09,03:05,195.3,-32.0
2022-Jan-09,03:10,194.0,-32.3
2022-Jan-09,03:15,192.6,-32.5
2022-Jan-09,03:20,191.3,-32.7
2022-Jan-09,03:25,189.9,-32.9
2022-Jan-09,03:30,188.6,-33.1
2022-Jan-09,03:35,187.2,-33.2
2022-Jan-09,03:40,185.8,-33.3
2022-Jan-09,03:45,184.4,-33.4
2022-Jan-09,03:50,183.0,-33.5
2022-Jan-09,03:55,181.7,-33.5
2022-Jan-09,04:00,180.3,-33.6
2022-Jan-09,04:05,178.9,-33.5
2022-Jan-09,04:10,177.5,-33.5
2022-Jan-09,04:15,176.1,-33.5
2022-Jan-09,04:20,174.7,-33.4
2022-Jan-09,04:25,173.3,-33.3
2022-Jan-09,04:30,172.0,-33.1
2022-Jan-09,04:35,170.6,-33.0
2022-Jan-09,04:40,169.2,-32.8
2022-Jan-09,04:45,167.9,-32.6
2022-Jan-09,04:50,166.5,-32.4
2022-Jan-09,04:55,165.2,-32.1
2022-Jan-09,05:00,163.9,-31.8
2022-Jan-09,05:05,162.6,-31.5
2022-Jan-09,05:10,161.3,-31.2
2022-Jan-09,05:15,160.0,-30.9
2022-Jan-09,05:20,158.7,-30.5
2022-Jan-09,05:25,157.4,-30.1
2022-Jan-09,05:30,156.2,-29.7
2022-Jan-09,05:35,154.9,-29.3
2022-Jan-09,05:40,153.7,-28.9
2022-Jan-09,05:45,152.5,-28.4
2022-Jan-09,05:50,151.3,-27.9
2022-Jan-09,05:55,150.1,-27.4
2022-Jan-09,06:00,149.0,-26.9
2022-Jan-09,06:05,147.8,-26.3
2022-Jan-09,06:10,146.7,-25.8
2022-Jan-09,06:15,145.6,-25.2
2022-Jan-09,06:20,144.5,-24.6
2022-Jan-09,06:25,143.4,-24.0
2022-Jan-09,06:30,142.3,-23.4
2022-Jan-09,06:35,141.3,-22.7
2022-Jan-09,06:40,140.3,-22.1
2022-Jan-09,06:45,139.2,-21.4
2022-Jan-09,06:50,138.2,-20.7
2022-Jan-09,06:55,137.2,-20.1
2022-Jan-09,07:00,136.3,-19.3
2022-Jan-09,07:05,135.3,-18.6
2022-Jan-09,07:10,134.4,-17.9
2022-Jan-09,07:15,133.4,-17.2
2022-Jan-09,07:20,132.5,-16.4
2022-Jan-09,07:25,131.6,-15.6
2022-Jan-09,07:30,130.7,-14.9
2022-Jan-09,07:35,129.8,-14.1
2022-Jan-09,07:40,129.0,-13.3
2022-Jan-09,07:45,128.1,-12.5
2022-Jan-09,07:50,127.3,-11.7
2022-Jan-09,07:55,126.5,-10.8
2022-Jan-09,08:00,125.6,-10.0
2022-Jan-09,08:05,124.8,-9.2
2022-Jan-09,08:10,124.0,-8.3
2022-Jan-09,08:15,123.3,-7.4
2022-Jan-09,08:20,122.5,-6.6
2022-Jan-09,08:25,121.7,-5.7
2022-Jan-09,08:30,121.0,-4.8
2022-Jan-09,08:35,120.2,-3.9
2022-Jan-09,08:40,119.5,-3.0
2022-Jan-09,08:45,118.8,-2.1
2022-Jan-09,08:50,118.0,-1.2
2022-Jan-09,08:55,117.3,-0.3
2022-Jan-09,09:00,116.6,0.6
2022-Jan-09,09:05,115.9,1.5
2022-Jan-09,09:10,115.2,2.5
2022-Jan-09,09:15,114.5,3.4
2022-Jan-09,09:20,113.9,4.3
2022-Jan-09,09:25,113.2,5.3
2022-Jan-09,09:30,112.5,6.2
2022-Jan-09,09:35,111.9,7.2
2022-Jan-09,09:40,111.2,8.1
2022-Jan-09,09:45,110.6,9.1
2022-Jan-09,09:50,109.9,10.1
2022-Jan-09,09:55,109.3,11.1
2022-Jan-09,10:00,108.7,12.0
2022-Jan-09,10:05,108.0,13.0
2022-Jan-09,10:10,107.4,14.0
2022-Jan-09,10:15,106.8,15.0
2022-Jan-09,10:20,106.1,16.0
2022-Jan-09,10:25,105.5,17.0
2022-Jan-09,10:30,104.9,18.0
2022-Jan-09,10:35,104.3,19.0
2022-Jan-09,10:40,103.7,20.0
2022-Jan-09,10:45,103.0,21.0
2022-Jan-09,10:50,102.4,22.0
2022-Jan-09,10:55,101.8,23.0
2022-Jan-09,11:00,101.2,24.0
2022-Jan-09,11:05,100.6,25.0
2022-Jan-09,11:10,100.0,26.0
2022-Jan-09,11:15,99.3,27.0
2022-Jan-09,11:20,98.7,28.0
2022-Jan-09,11:25,98.1,29.1
2022-Jan-09,11:30,97.5,30.1
2022-Jan-09,11:35,96.8,31.1
2022-Jan-09,11:40,96.2,32.1
2022-Jan-09,11:45,95.6,33.2
2022-Jan-09,11:50,94.9,34.2
2022-Jan-09,11:55,94.3,35.2
2022-Jan-09,12:00,93.6,36.2
2022-Jan-09,12:05,93.0,37.3
2022-Jan-09,12:10,92.3,38.3
2022-Jan-09,12:15,91.6,39.3
2022-Jan-09,12:20,90.9,40.4
2022-Jan-09,12:25,90.2,41.4
2022-Jan-09,12:30,89.5,42.4
2022-Jan-09,12:35,88.8,43.5
2022-Jan-09,12:40,88.1,44.5
2022-Jan-09,12:45,87.3,45.5
2022-Jan-09,12:50,86.6,46.6
2022-Jan-09,12:55,85.8,47.6
2022-Jan-09,13:00,85.0,48.6
2022-Jan-09,13:05,84.2,49.6
2022-Jan-09,13:10,83.3,50.7
2022-Jan-09,13:15,82.5,51.7
2022-Jan-09,13:20,81.6,52.7
2022-Jan-09,13:25,80.7,53.7
2022-Jan-09,13:30,79.7,54.8
2022-Jan-09,13:35,78.7,55.8
2022-Jan-09,13:40,77.7,56.8
2022-Jan-09,13:45,76.6,57.8
2022-Jan-09,13:50,75.5,58.8
2022-Jan-09,13:55,74.4,59.8
2022-Jan-09,14:00,73.2,60.8
2022-Jan-09,14:05,71.9,61.8
2022-Jan-09,14:10,70.6,62.7
2022-Jan-09,14:15,69.2,63.7
2022-Jan-09,14:20,67.7,64.7
2022-Jan-09,14:25,66.1,65.6
2022-Jan-09,14:30,64.4,66.5
2022-Jan-09,14:35,62.6,67.5
2022-Jan-09,14:40,60.7,68.4
2022-Jan-09,14:45,58.6,69.3
2022-Jan-09,14:50,56.4,70.1
2022-Jan-09,14:55,54.1,71.0
2022-Jan-09,15:00,51.5,71.8
2022-Jan-09,15:05,48.7,72.6
2022-Jan-09,15:10,45.8,73.4
2022-Jan-09,15:15,42.5,74.1
2022-Jan-09,15:20,39.0,74.7
2022-Jan-09,15:25,35.2,75.4
2022-Jan-09,15:30,31.1,75.9
2022-Jan-09,15:35,26.7,76.4
2022-Jan-09,15:40,22.1,76.9
2022-Jan-09,15:45,17.2,77.2
2022-Jan-09,15:50,12.0,77.5
2022-Jan-09,15:55,6.7,77.6
2022-Jan-09,16:00,1.3,77.7
2022-Jan-09,16:05,355.8,77.7
2022-Jan-09,16:10,350.5,77.6
2022-Jan-09,16:15,345.2,77.3
2022-Jan-09,16:20,340.2,77.0
2022-Jan-09,16:25,335.4,76.6
2022-Jan-09,16:30,330.9,76.2
2022-Jan-09,16:35,326.7,75.6
2022-Jan-09,16:40,322.8,75.0
2022-Jan-09,16:45,319.1,74.4
2022-Jan-09,16:50,315.8,73.7
2022-Jan-09,16:55,312.6,72.9
2022-Jan-09,17:00,309.8,72.2
2022-Jan-09,17:05,307.1,71.4
2022-Jan-09,17:10,304.7,70.5
2022-Jan-09,17:15,302.4,69.7
2022-Jan-09,17:20,300.3,68.8
2022-Jan-09,17:25,298.3,67.9
2022-Jan-09,17:30,296.5,67.0
2022-Jan-09,17:35,294.7,66.0
2022-Jan-09,17:40,293.1,65.1
2022-Jan-09,17:45,291.6,64.1
2022-Jan-09,17:50,290.1,63.2
2022-Jan-09,17:55,288.8,62.2
2022-Jan-09,18:00,287.5,61.2
2022-Jan-09,18:05,286.2,60.2
2022-Jan-09,18:10,285.0,59.2
2022-Jan-09,18:15,283.9,58.2
2022-Jan-09,18:20,282.8,57.2
2022-Jan-09,18:25,281.8,56.2
2022-Jan-09,18:30,280.8,55.2
2022-Jan-09,18:35,279.8,54.2
2022-Jan-09,18:40,278.9,53.2
2022-Jan-09,18:45,278.0,52.2
2022-Jan-09,18:50,277.1,51.1
2022-Jan-09,18:55,276.3,50.1
2022-Jan-09,19:00,275.4,49.1
2022-Jan-09,19:05,274.6,48.1
2022-Jan-09,19:10,273.8,47.0
2022-Jan-09,19:15,273.1,46.0
2022-Jan-09,19:20,272.3,45.0
2022-Jan-09,19:25,271.6,43.9
2022-Jan-09,19:30,270.9,42.9
2022-Jan-09,19:35,270.1,41.9
2022-Jan-09,19:40,269.4,40.8
2022-Jan-09,19:45,268.8,39.8
2022-Jan-09,19:50,268.1,38.8
2022-Jan-09,19:55,267.4,37.7
2022-Jan-09,20:00,266.7,36.7
2022-Jan-09,20:05,266.1,35.7
2022-Jan-09,20:10,265.4,34.6
2022-Jan-09,20:15,264.8,33.6
2022-Jan-09,20:20,264.1,32.6
2022-Jan-09,20:25,263.5,31.6
2022-Jan-09,20:30,262.9,30.5
2022-Jan-09,20:35,262.3,29.5
2022-Jan-09,20:40,261.6,28.5
2022-Jan-09,20:45,261.0,27.5
2022-Jan-09,20:50,260.4,26.5
2022-Jan-09,20:55,259.8,25.4
2022-Jan-09,21:00,259.2,24.4
2022-Jan-09,21:05,258.5,23.4
2022-Jan-09,21:10,257.9,22.4
2022-Jan-09,21:15,257.3,21.4
2022-Jan-09,21:20,256.7,20.4
2022-Jan-09,21:25,256.1,19.4
2022-Jan-09,21:30,255.5,18.4
2022-Jan-09,21:35,254.8,17.4
2022-Jan-09,21:40,254.2,16.4
2022-Jan-09,21:45,253.6,15.4
2022-Jan-09,21:50,253.0,14.4
2022-Jan-09,21:55,252.3,13.4
2022-Jan-09,22:00,251.7,12.4
2022-Jan-09,22:05,251.1,11.5
2022-Jan-09,22:10,250.4,10.5
2022-Jan-09,22:15,249.8,9.5
2022-Jan-09,22:20,249.1,8.6
2022-Jan-09,22:25,248.5,7.6
2022-Jan-09,22:30,247.8,6.6
2022-Jan-09,22:35,247.2,5.7
2022-Jan-09,22:40,246.5,4.7
2022-Jan-09,22:45,245.8,3.8
2022-Jan-09,22:50,245.2,2.8
2022-Jan-09,22:55,244.5,1.9
2022-Jan-09,23:00,243.8,1.0
2022-Jan-09,23:05,243.1,0.1
2022-Jan-09,23:10,242.4,-0.9
2022-Jan-09,23:15,241.7,-1.8
2022-Jan-09,23:20,240.9,-2.7
2022-Jan-09,23:25,240.2,-3.6
2022-Jan-09,23:30,239.5,-4.5
2022-Jan-09,23:35,238.7,-5.3
2022-Jan-09,23:40,237.9,-6.2
2022-Jan-09,23:45,237.2,-7.1
2022-Jan-09,23:50,236.4,-8.0
2022-Jan-09,23:55,235.6,-8.8
2022-Jan-10,00:00,234.8,-9.7
2022-Jan-10,00:05,234.0,-10.5
2022-Jan-10,00:10,233.2,-11.3
2022-Jan-10,00:15,232.3,-12.2
2022-Jan-10,00:20,231.5,-13.0
2022-Jan-10,00:25,230.6,-13.8
2022-Jan-10,00:30,229.8,-14.6
2022-Jan-10,00:35,228.9,-15.4
2022-Jan-10,00:40,228.0,-16.1
2022-Jan-10,00:45,227.1,-16.9
2022-Jan-10,00:50,226.1,-17.6
2022-Jan-10,00:55,225.2,-18.4
2022-Jan-10,01:00,224.3,-19.1
2022-Jan-10,01:05,223.3,-19.8
2022-Jan-10,01:10,222.3,-20.5
2022-Jan-10,01:15,221.3,-21.2
2022-Jan-10,01:20,220.3,-21.9
2022-Jan-10,01:25,219.3,-22.5
2022-Jan-10,01:30,218.2,-23.2
2022-Jan-10,01:35,217.2,-23.8
2022-Jan-10,01:40,216.1,-24.4
2022-Jan-10,01:45,215.0,-25.0
2022-Jan-10,01:50,213.9,-25.6
2022-Jan-10,01:55,212.8,-26.2
2022-Jan-10,02:00,211.6,-26.7
2022-Jan-10,02:05,210.5,-27.3
2022-Jan-10,02:10,209.3,-27.8
2022-Jan-10,02:15,208.1,-28.3
2022-Jan-10,02:20,206.9,-28.8
2022-Jan-10,02:25,205.7,-29.2
2022-Jan-10,02:30,204.5,-29.7
2022-Jan-10,02:35,203.2,-30.1
2022-Jan-10,02:40,202.0,-30.5
2022-Jan-10,02:45,200.7,-30.8
2022-Jan-10,02:50,199.4,-31.2
2022-Jan-10,02:55,198.1,-31.5
2022-Jan-10,03:00,196.8,-31.8
2022-Jan-10,03:05,195.5,-32.1
2022-Jan-10,03:10,194.1,-32.4
2022-Jan-10,03:15,192.8,-32.6
2022-Jan-10,03:20,191.4,-32.8
2022-Jan-10,03:25,190.1,-33.0
2022-Jan-10,03:30,188.7,-33.2
2022-Jan-10,03:35,187.3,-33.4
2022-Jan-10,03:40,185.9,-33.5
2022-Jan-10,03:45,184.6,-33.6
2022-Jan-10,03:50,183.2,-33.6
2022-Jan-10,03:55,181.8,-33.7
2022-Jan-10,04:00,180.4,-33.7
2022-Jan-10,04:05,179.0,-33.7
2022-Jan-10,04:10,177.6,-33.7
2022-Jan-10,04:15,176.2,-33.6
2022-Jan-10,04:20,174.8,-33.5
2022-Jan-10,04:25,173.4,-33.4
2022-Jan-10,04:30,172.1,-33.3
2022-Jan-10,04:35,170.7,-33.1
2022-Jan-10,04:40,169.3,-33.0
2022-Jan-10,04:45,168.0,-32.8
2022-Jan-10,04:50,166.6,-32.5
2022-Jan-10,04:55,165.3,-32.3
2022-Jan-10,05:00,163.9,-32.0
2022-Jan-10,05:05,162.6,-31.7
2022-Jan-10,05:10,161.3,-31.4
2022-Jan-10,05:15,160.0,-31.1
2022-Jan-10,05:20,158.7,-30.7
2022-Jan-10,05:25,157.5,-30.3
2022-Jan-10,05:30,156.2,-29.9
2022-Jan-10,05:35,155.0,-29.5
